temperature;humidity;precipitation;windSpeed
22.3;78;0;11.8
24.0;77;0;10.7
24.6;80;0;8.1
21.3;88;0;10.1
16.5;74;0;7.0
16.3;69;0;7.1
16.1;76;0;6.3
15.4;69;0;5.1
14.7;75;0;8.7
15.1;74;0;6.5
17.3;83;0;3.7
16.0;81;0;4.6
16.1;74;0;9.2
18.0;76;0;12.0
19.8;75;0;4.0
20.1;82;0;9.9
24.2;83;0;12.1
25.4;75;0;10.0
20.2;45;0;7.9
18.2;63;0;7.1
16.8;90;0;8.5
13.2;67;0;7.2
12.1;55;0;4.8
11.7;55;0;6.2
12.5;53;0;4.5
11.4;59;0;5.0
11.0;53;0;6.9
11.1;49;0;9.7
13.8;69;0;11.0
6.8;54;0;6.8
7.1;54;0;13.0
10.8;66;0;5.1
12.0;69;0;3.6
11.6;56;0;9.2
7.4;58;0;9.7
9.4;75;0;11.3
13.3;96;0;8.1
18.0;87;0;7.7
19.7;81;0.2;8.3
19.6;86;4.9;7.6
15.9;96;36.6;3.2
16.9;77;0;5.7
14.1;69;0;9.7
13.8;82;0.2;6.8
10.0;79;0;11.6
7.4;77;0;5.4
8.2;77;0;9.9
12.9;72;0;4.2
11.4;69;0;5.9
12.6;71;0;6.7
16.0;89;0;7.5
15.0;95;0;6.2
16.1;86;0;6.2
17.5;88;0;10.7
12.8;81;0;8.6
8.8;62;0;5.1
10.3;51;0;8.1
11.8;48;0;6.3
10.6;77;0;9.3
13.6;80;0;6.1
13.0;77;0;11.2
9.8;72;0;7.5
8.3;60;0;5.1
10.5;60;0;4.3
12.5;67;0;4.2
13.2;65;0;5.6
12.8;88;0;9.2
14.6;84;0;11.2
17.0;75;0;14.0
24.5;72;0;6.0
19.5;86;0;9.4
20.9;77;24.3;13.9
19.3;88;0;7.1
15.2;81;0;6.4
20.1;86;0;7.1
16.9;63;0;9.3
16.2;63;0;10.0
18.9;88;0.2;10.9
24.9;72;0;9.5
20.2;86;4.8;9.6
21.4;91;0;9.1
15.5;95;43.6;15.2
13.7;92;24.7;7.4
14.0;86;0;8.1
12.2;98;24.9;13.6
11.8;99;2.4;11.1
10.6;96;1.0;5.4
11.4;78;0;3.5
12.7;84;0;5.2
12.6;98;3.5;8.6
15.8;77;0;6.8
14.3;82;0;6.3
13.7;88;0;7.5
14.6;80;0;8.9
16.3;75;0;10.6
11.9;76;0;7.9
12.1;70;0;7.6
15.0;69;0;8.8
18.6;80;0;6.3
16.1;60;0;5.1
19.6;58;0;14.8
23.9;64;0;7.3
24.7;70;0;6.3
22.5;72;0;11.3
14.0;58;0;6.6
15.5;70;0;5.1
12.1;72;0;6.3
13.7;54;0;4.2
15.5;46;0;7.5
15.7;49;0;10.2
17.1;59;0;6.4
16.9;62;0;7.4
17.3;69;0;11.5
10.0;67;7.5;7.2
9.1;65;0;7.2
12.5;54;0;6.1
16.8;45;0;5.6
18.9;43;0;13.1
22.3;52;0;7.4
16.0;52;0;6.6
15.7;48;0;6.5
16.3;45;0;8.3
18.1;65;0;6.3
17.9;78;0;9.8
17.9;89;0;7.3
16.3;91;0;8.8
14.8;96;5.5;11.0
14.2;96;0;9.7
15.5;83;0;6.2
14.8;74;0;4.4
17.8;58;0;4.8
18.7;70;3.5;7.0
16.1;83;5.4;4.4
15.3;55;0;10.5
19.5;67;11.5;11.7
16.0;86;14.0;10.3
13.5;74;0;5.5
12.3;59;0;9.4
19.7;69;0;9.2
22.6;70;0;10.4
17.4;74;0;10.7
16.9;66;0;9.1
15.9;61;0;10.3
11.6;71;0;8.8
13.8;81;0;6.0
13.8;67;0;4.5
18.0;61;10.6;10.8
20.4;70;3.9;10.5
17.0;72;0;7.0
14.7;68;0;6.6
14.9;56;0;8.3
15.5;48;0;7.5
18.6;70;2.8;9.9
19.1;63;0;8.1
20.6;59;0;6.0
19.8;57;0;7.0
19.9;67;0;8.9
14.2;61;0;10.7
20.0;70;0;8.0
20.2;91;5.5;5.8
22.9;74;0;7.0
24.1;64;0;9.5
21.7;92;30.0;10.5
18.1;95;0.3;7.8
17.8;69;0;7.3
16.0;78;3.4;5.9
16.4;75;0;5.1
18.6;78;0;7.9
18.0;78;1.0;5.5
18.0;68;0;4.3
18.8;61;0;4.8
20.8;51;0;7.4
22.3;56;0;7.2
25.3;63;0;11.8
22.3;80;40.5;7.3
24.1;71;0;7.7
23.1;89;6.5;11.2
20.3;77;0;7.9
22.5;63;0;7.6
23.7;55;0;9.7
23.4;68;0;9.1
24.4;76;2.4;6.5
24.5;77;6.2;9.1
18.2;84;19.6;11.4
16.6;56;0;6.0
17.8;61;0;8.5
21.9;61;0;7.0
22.1;57;0;9.1
21.2;56;0;8.7
22.7;60;0;10.6
22.7;79;4.5;11.7
22.3;87;35.3;9.1
20.2;65;0;6.1
21.1;50;0;5.2
23.0;46;0;7.3
23.3;52;0;8.7
23.6;50;0;9.5
22.1;72;0;3.7
24.4;67;0;6.7
24.2;67;0;7.7
21.9;60;0;7.6
22.0;47;0;8.4
24.7;62;0;10.1
22.1;78;12.8;4.2
24.5;63;0;5.6
25.9;65;0;9.8
26.3;80;7.3;8.9
24.4;75;4.5;7.9
22.9;81;0.3;5.9
25.0;67;0;7.5
25.6;54;0;14.3
21.9;89;52.6;9.4
21.5;63;5.6;10.3
19.1;51;0;6.6
21.5;54;0;9.1
26.1;75;0;9.5
25.8;90;1.3;9.5
21.6;84;3.6;7.1
24.0;76;0;6.0
26.2;77;0;7.7
26.2;73;0;6.4
27.1;68;0;6.5
29.0;60;0;6.1
25.5;85;36.5;6.1
26.9;75;0;6.6
25.8;80;0;5.4
